go-openapi/validate,https://github.com/go-openapi/validate/blob/master/LICENSE,Apache License 2.0,,YES
go-redis/redis,https://github.com/go-redis/redis/blob/master/LICENSE,BSD 2-Clause "Simplified" License,,YES
go-sql-driver/mysql,https://github.com/go-sql-driver/mysql/blob/master/LICENSE,Mozilla Public License 2.0,,YES
go-stack/stack,https://github.com/go-stack/stack/blob/master/LICENSE.md,MIT License,,YES
go-test/deep,https://github.com/go-test/deep/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astcast,https://github.com/go-toolsmith/astcast/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astcopy,https://github.com/go-toolsmith/astcopy/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astequal,https://github.com/go-toolsmith/astequal/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astfmt,https://github.com/go-toolsmith/astfmt/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astinfo,https://github.com/go-toolsmith/astinfo/blob/master/LICENSE,MIT License,,YES
go-toolsmith/astp,https://github.com/go-toolsmith/astp/blob/master/LICENSE,MIT License,,YES
go-toolsmith/pkgload,https://github.com/go-toolsmith/pkgload/blob/master/LICENSE,MIT License,,YES
go-toolsmith/strparse,https://github.com/go-toolsmith/strparse/blob/master/LICENSE,MIT License,,YES
go-toolsmith/typep,https://github.com/go-toolsmith/typep/blob/master/LICENSE,MIT License,,YES
go-xmlfmt/xmlfmt,https://github.com/go-xmlfmt/xmlfmt/blob/master/LICENSE,MIT License,,YES
go-yaml/yaml,https://github.com/go-yaml/yaml/blob/v2/LICENSE,Apache License 2.0,,YES
gobuffalo/envy,https://github.com/gobuffalo/envy/blob/master/LICENSE,MIT License,,YES
gobwas/glob,https://github.com/gobwas/glob/blob/master/LICENSE,MIT License,,YES
godbus/dbus,https://github.com/godbus/dbus/blob/master/LICENSE,BSD 2-Clause "Simplified" License,,YES
gofrs/flock,https://github.com/gofrs/flock/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
gogo/googleapis,https://github.com/gogo/googleapis/blob/master/LICENSE,Apache License 2.0,,YES
gogo/protobuf,https://github.com/gogo/protobuf/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
golang-sql/civil,https://github.com/golang-sql/civil/blob/master/LICENSE,Apache License 2.0,,YES
golang/gddo,https://github.com/golang/gddo/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
golang/glog,https://github.com/golang/glog/blob/master/LICENSE,Apache License 2.0,,YES
golang/groupcache,https://github.com/golang/groupcache/blob/master/LICENSE,Apache License 2.0,,YES
golang/lint,https://github.com/golang/lint/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
golang/mock,https://github.com/golang/mock/blob/master/LICENSE,Apache License 2.0,,YES
golang/protobuf,https://github.com/golang/protobuf/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
golang/snappy,https://github.com/golang/snappy/blob/master/LICENSE,BSD 3-Clause "New" or "Revised" License,,YES
golangci/check,https://github.com/golangci/check/blob/master/LICENSE,GNU General Public License v3.0,,YES
